% time	cellId	Interference
0.663929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.664929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.665929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.666929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.667929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.668929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.669929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.670929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.671929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.672929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.673929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.674929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.675929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.676929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.677929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.678929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.679929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.680929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.681929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.682929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.683929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.684929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.685929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.686929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.687929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.688929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.689929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.690929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.691929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.692929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.693929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.694929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.695929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.696929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.697929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.698929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.699929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.700929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.701929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.702929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.703929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.704929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.705929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.706929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.707929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.708929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.709929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.710929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.711929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.712929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.713929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.714929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.715929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.716929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.717929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.718929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.719929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.720929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.721929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.722929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.723929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.724929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.725929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.726929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.727929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.728929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
0.729929	1	6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 6.30957e-21 
